timestamp,t_return,t_supply,t_outdoor,rh_return,rh_supply,rh_outdoor,sp_return,t_saturation,power_kw,energy_kwh,temp_error,delta_supply_return,system_state,anomaly_flag
2019-10-15 12:30:00,17.059999,21.475,18.5,15.48,16.299999,82.759995,61.449997,94,8,2.904,-44.389998000000006,-4.415001,heating,0
2019-10-15 12:45:00,17.119999,21.504999,18.5,15.559999,16.299999,82.82,61.48,88,8,2.952,-44.360001,-4.385000000000002,heating,0
2019-10-15 13:00:00,17.109999,21.525,18.5,15.58,16.299999,83.099998,61.66,88,7,2.964,-44.550000999999995,-4.415001,heating,0
2019-10-15 13:15:00,17.190001,21.57,18.5,15.639999,16.299999,82.970001,61.609997,88,7,2.976,-44.419996,-4.3799990000000015,heating,0
2019-10-15 13:30:00,17.190001,21.615,18.5,15.639999,16.299999,83.18,61.709999,91,7,2.976,-44.519998,-4.424999,heating,0
2019-10-15 13:45:00,17.26,21.645,18.5,15.7,16.299999,83.019997,61.859997,94,9,2.976,-44.599997,-4.384999999999998,heating,0
2019-10-15 14:00:00,17.234999,21.664999,18.5,15.679999,16.299999,83.129997,61.869999,91,7,2.976,-44.635000000000005,-4.430000000000003,heating,0
2019-10-15 14:15:00,17.209999,21.6449995,18.5,15.66,16.299999,83.229996,61.919998,88,7,2.976,-44.709998999999996,-4.435000500000001,heating,0
2019-10-15 14:30:00,17.254999,21.625,18.5,15.679999,16.299999,83.080002,61.98,91,7,2.976,-44.72500099999999,-4.3700009999999985,heating,0
2019-10-15 14:45:00,17.27,21.615,18.5,15.719999,16.299999,82.989998,62.039997,94,7,2.94,-44.769997000000004,-4.344999999999999,heating,0
2019-10-15 15:00:00,17.32,21.584999,18.5,15.74,16.299999,82.909996,62.149998,94,9,2.976,-44.829997999999996,-4.2649989999999995,heating,0
2019-10-15 15:15:00,17.18,21.594999,18.5,15.58,16.299999,83.309998,62.25,94,7,2.976,-45.07,-4.414999000000002,heating,0
2019-10-15 15:30:00,17.08,21.6,18.5,15.54,16.299999,83.589996,62.189999,94,7,2.964,-45.109999,-4.520000000000003,heating,0
2019-10-15 15:45:00,17.109999,21.615,18.5,15.54,16.299999,83.470001,62.25,94,7,2.976,-45.140001,-4.505001,heating,0
2019-10-15 16:00:00,17.119999,21.539999,18.5,15.54,16.299999,83.5,62.389999,94,9,2.976,-45.27,-4.420000000000002,heating,0
2019-10-15 16:15:00,17.154999,21.52,18.5,15.54,16.299999,83.339996,62.549999,94,7,2.94,-45.394999999999996,-4.3650009999999995,heating,0
2019-10-15 16:30:00,17.559999,21.535,18.5,15.339999,17.299999,82.82,62.59,94,8,5.208,-45.030001,-3.975000999999999,heating,0
2019-10-15 16:45:00,17.855,21.59,18.5,15.38,17.299999,81.229996,62.619999,94,14,5.244,-44.764999,-3.7349999999999994,heating,0
2019-10-15 17:00:00,17.875,21.635,18.5,15.4,17.299999,81.07,62.509998,94,13,5.208,-44.634998,-3.7600000000000016,heating,0
2019-10-15 17:15:00,17.924999,21.684999,18.5,15.46,18.299999,81.259995,62.359997,94,13,5.232,-44.434998,-3.7600000000000016,heating,0
2019-10-15 17:30:00,18.065001,21.754999,18.5,15.54,19.299999,80.659996,62.48,94,12,5.244,-44.414998999999995,-3.6899980000000028,heating,0
2019-10-15 17:45:00,17.99,21.799999,18.5,15.52,18.299999,80.989998,62.189999,94,14,5.238,-44.199999000000005,-3.8099990000000012,heating,0
2019-10-15 18:00:00,17.875,21.814999,18.5,15.42,18.299999,81.159996,62.02,94,12,5.232,-44.145,-3.9399990000000003,heating,0
2019-10-15 18:15:00,17.85,21.824999,18.5,15.4,18.299999,80.040001,61.579998,94,14,5.208,-43.729998,-3.974998999999997,heating,0
2019-10-15 18:30:00,18.145,21.859999,18.5,15.559999,18.299999,77.839996,61.18,97,13,5.232,-43.035,-3.714998999999999,heating,0
2019-10-15 18:45:00,17.934999,21.889999,18.5,15.46,19.299999,79.389999,60.91,100,13,5.232,-42.97500099999999,-3.9549999999999983,heating,0
2019-10-15 19:00:00,17.824999,21.904999,18.5,15.259999,19.299999,78.089996,60.699997,97,13,5.22,-42.874998000000005,-4.080000000000002,heating,0
2019-10-15 19:15:00,18.264999,21.895,18.5,15.74,19.299999,79.369995,60.789997,94,13,5.184,-42.524998,-3.630001,heating,0
2019-10-15 19:30:00,18.014999,21.865,18.5,15.46,19.299999,80.790001,61.209999,94,14,5.244,-43.19500000000001,-3.850000999999999,heating,0
2019-10-15 19:45:00,17.914999,21.84,18.5,15.44,20.299999,81.159996,61.459999,94,12,5.196,-43.545,-3.925000999999998,heating,0
2019-10-15 20:00:00,17.859999,21.799999,18.5,15.28,20.299999,81.439995,61.73,97,13,5.244,-43.870001,-3.9400000000000013,heating,0
2019-10-15 20:15:00,18.234999,21.77,18.5,15.74,19.299999,81,62.149998,100,13,5.196,-43.914998999999995,-3.535001000000001,heating,0
2019-10-15 20:30:00,17.914999,21.775,18.5,15.48,19.299999,81.739998,62.25,100,13,5.232,-44.335001,-3.860000999999997,heating,0
2019-10-15 20:45:00,18.094999,21.764999,18.5,15.58,18.299999,81.720001,62.57,100,13,5.196,-44.475001,-3.669999999999998,heating,0
2019-10-15 21:00:00,17.754999,21.789999,18.5,15.259999,18.299999,82.419998,62.66,100,14,5.208,-44.905001,-4.035,heating,0
2019-10-15 21:15:00,18.385,21.1,18.5,16.940001,18.299999,80.669998,64.639999,100,2,0,-46.254999,-2.715,heating,0
2019-10-15 21:30:00,18.885,20.639999,18.5,17.52,18.299999,79.259995,65.979996,100,0,0,-47.094995999999995,-1.754998999999998,idle,0
2019-10-15 21:45:00,19.125,20.41,18.5,17.9,18.299999,79.799995,66.619995,100,0,0,-47.494995,-1.2850000000000001,idle,0
2019-10-15 22:00:00,19.219999,20.279999,18.5,18.18,17.299999,79.559998,67.189995,100,0,0,-47.969995999999995,-1.0599999999999987,idle,0
2019-10-15 22:15:00,19.199999,20.189999,18.5,18.199999,17.299999,79.879997,67.709999,100,0,0,-48.51,-0.990000000000002,idle,0
2019-10-15 22:30:00,19.174999,20.115,18.5,18.299999,17.299999,80.269997,68.139999,100,0,0,-48.965,-0.9400009999999988,idle,0
2019-10-15 22:45:00,19.135,20.045,18.5,18.42,17.299999,80.439995,68.559998,100,0,0,-49.42499799999999,-0.9100000000000001,idle,0
2019-10-15 23:00:00,19.109999,19.984999,18.5,18.539999,17.299999,80.409996,68.939995,100,0,0,-49.829995999999994,-0.875,idle,0
2019-10-15 23:15:00,19.094999,19.885,18.5,18.539999,17.299999,80.619995,69.290001,100,0,0,-50.195002,-0.7900010000000002,idle,0
2019-10-15 23:30:00,19.074999,19.875,18.5,18.440001,17.299999,81.229996,69.549995,100,0,0,-50.474996,-0.8000010000000017,idle,0
2019-10-15 23:45:00,19.059999,19.824999,18.5,18.5,17.299999,81.529999,69.860001,100,0,0,-50.80000199999999,-0.764999999999997,idle,0
2019-10-16 00:00:00,19.039999,19.785,18.5,18.5,17.299999,81.75,70.099998,97,0,0,-51.059999,-0.7450009999999985,idle,0
2019-10-16 00:15:00,19.014999,19.734999,18.5,18.539999,16.299999,81.739998,70.169998,94,0,0,-51.154999000000004,-0.7199999999999989,idle,0
2019-10-16 00:30:00,18.984999,19.705,18.5,18.559999,16.299999,81.779999,70.290001,97,0,0,-51.305002,-0.7200009999999999,idle,0
2019-10-16 00:45:00,18.945,19.654999,18.5,18.6,16.299999,81.589996,70.419998,100,0,0,-51.47499800000001,-0.7099989999999998,idle,0
2019-10-16 01:00:00,18.93,19.615,18.5,18.6,16.299999,81.739998,70.489998,97,0,0,-51.559998,-0.6849999999999987,idle,0
2019-10-16 01:15:00,18.92,19.594999,18.5,18.6,16.299999,82.129997,70.559998,94,0,0,-51.63999799999999,-0.6749989999999997,idle,0
2019-10-16 01:30:00,18.91,19.574999,18.5,18.6,16.299999,82.339996,70.589996,94,0,0,-51.679996,-0.6649989999999981,idle,0
2019-10-16 01:45:00,18.895,19.564999,18.5,18.619999,16.299999,82.559998,70.729996,94,0,0,-51.834996000000004,-0.6699990000000007,idle,0
2019-10-16 02:00:00,18.84,19.525,18.5,18.639999,16.299999,82.589996,70.830002,94,0,0,-51.99000199999999,-0.6849999999999987,idle,0
2019-10-16 02:15:00,18.785,19.475,18.5,18.699999,16.299999,82.309998,70.849998,94,0,0,-52.064998,-0.6900000000000013,idle,0
2019-10-16 02:30:00,18.744999,19.455,18.5,18.699999,16.299999,81.919998,70.779999,94,0,0,-52.035000000000004,-0.7100009999999983,idle,0
2019-10-16 02:45:00,18.674999,19.404999,18.5,18.74,16.299999,81.739998,70.809998,94,0,0,-52.13499899999999,-0.7300000000000004,idle,0
2019-10-16 03:00:00,18.654999,19.395,18.5,18.699999,16.299999,81.489998,70.720001,94,0,0,-52.06500199999999,-0.7400009999999995,idle,0
2019-10-16 03:15:00,18.625,19.355,18.5,18.719999,15.3,81.419998,70.699997,94,0,0,-52.074996999999996,-0.7300000000000004,idle,0
2019-10-16 03:30:00,18.584999,19.314999,18.5,18.719999,15.3,81.239998,70.639999,94,0,0,-52.05500000000001,-0.7300000000000004,idle,0
2019-10-16 03:45:00,18.565001,19.285,18.5,18.699999,15.3,80.849998,70.529999,94,0,0,-51.96499800000001,-0.7199990000000014,idle,0
2019-10-16 04:00:00,18.52,19.244999,18.5,18.699999,15.3,80.589996,70.339996,97,0,0,-51.819996,-0.7249990000000004,idle,0
2019-10-16 04:15:00,18.440001,19.23,18.5,18.699999,15.3,79.879997,70.169998,100,0,0,-51.72999700000001,-0.7899990000000017,idle,0
2019-10-16 04:30:00,18.355,19.23,18.5,18.68,15.3,79.07,69.849998,100,0,0,-51.494997999999995,-0.875,idle,0
2019-10-16 04:45:00,18.324999,19.174999,18.5,18.66,14.3,79.32,69.389999,100,0,0,-51.065000000000005,-0.8500000000000014,idle,0
2019-10-16 05:00:00,18.305,19.115,18.5,18.66,15.3,80.689995,68.949997,100,0,0,-50.644997,-0.8099999999999987,idle,0
2019-10-16 05:15:00,18.305,19.09,18.5,18.639999,15.3,82.709999,69.029999,100,0,0,-50.724999000000004,-0.7850000000000001,idle,0
2019-10-16 05:30:00,18.295,19.064999,18.5,18.639999,15.3,83.989998,69.330002,100,0,0,-51.03500199999999,-0.7699989999999985,idle,0
2019-10-16 05:45:00,18.225,18.994999,18.5,18.559999,15.3,84.68,69.360001,100,0,0,-51.135000999999995,-0.7699989999999985,idle,0
2019-10-16 06:00:00,18.164999,18.934999,18.5,18.539999,15.3,82.04499917,68.919998,100,0,0,-50.754999000000005,-0.7699999999999996,idle,0
2019-10-16 06:15:00,18.105,18.865,18.5,18.5,15.3,79.40999833,68.489998,100,0,0,-50.384997999999996,-0.759999999999998,idle,0
2019-10-16 06:30:00,18.004999,18.799999,18.5,18.459999,15.3,76.7749975,68.220001,100,0,0,-50.215002,-0.7949999999999982,idle,0
2019-10-16 06:45:00,17.945,18.744999,18.5,18.440001,15.3,74.13999667,68.029999,100,0,0,-50.084999,-0.7999989999999997,idle,0
2019-10-16 07:00:00,17.914999,18.699999,18.5,18.379999,15.3,71.50499583,67.580002,97,0,0,-49.66500299999999,-0.7849999999999966,idle,0
2019-10-16 07:15:00,21.135,21.455,18.5,19.98,15.3,68.869995,60.32,94,5,2.988,-39.185,-0.31999999999999673,idle,0
2019-10-16 07:30:00,21.49,21.455,18.5,20.16,15.3,67.400002,60.059998,94,7,2.988,-38.569998,0.03500000000000014,idle,0
2019-10-16 07:45:00,21.6,21.455,18.5,20.26,15.3,66.779999,59.84,94,7,2.988,-38.24,0.14500000000000313,idle,0
2019-10-16 08:00:00,21.689999,21.455,18.5,20.34,15.3,66.330002,59.599998,94,7,2.94,-37.909999,0.23499900000000196,idle,0
2019-10-16 08:15:00,19.809999,21.455,18.5,18.16,15.3,70.779999,59.419998,94,9,2.964,-39.609999,-1.645000999999997,idle,0
2019-10-16 08:30:00,18.639999,21.355,18.5,16.74,15.3,73.739998,59.489998,90.5,7,2.952,-40.849999,-2.715001000000001,heating,0
2019-10-16 08:45:00,16.809999,21.234999,18.5,14.92,15.3,78.949997,59.59,87,7,2.928,-42.780001,-4.424999999999997,heating,0
2019-10-16 09:00:00,16.82,21.105,18.5,15.179999,15.3,78.979996,59.73,81.5,7,2.964,-42.91,-4.285,heating,0
2019-10-16 09:15:00,14.65,21.035,18.5,12.98,15.3,84.209999,59.619999,76,8,2.976,-44.969999,-6.385,heating,0
2019-10-16 09:30:00,15.495,20.92,18.5,14.179999,15.3,83.580002,59.699997,79,8,2.988,-44.204997000000006,-5.4250000000000025,heating,0
2019-10-16 09:45:00,16.889999,20.885,18.5,15.4,15.3,78.82,59.879997,82,7,2.904,-42.989998,-3.995001000000002,heating,0
2019-10-16 10:00:00,17.190001,20.9,18.5,15.58,15.3,77.580002,59.689999,77,7,2.904,-42.499998000000005,-3.709999,heating,0
2019-10-16 10:15:00,16.99,20.914999,18.5,15.299999,15.3,78.049995,59.559998,72,8,2.964,-42.569998,-3.9249990000000032,heating,0
2019-10-16 10:30:00,17.309999,20.914999,18.5,15.74,15.3,76.879997,59.41,74.5,7,2.952,-42.10000099999999,-3.6050000000000004,heating,0
2019-10-16 10:45:00,17,20.914999,18.5,15.339999,15.3,77.439995,59.209999,77,8,2.964,-42.209999,-3.9149990000000017,heating,0
2019-10-16 11:00:00,17.190001,20.914999,18.5,15.62,17.299999,76.970001,59.09,74.5,7,2.964,-41.89999900000001,-3.724998000000003,heating,0
2019-10-16 11:15:00,17.764999,20.99,18.5,15.299999,18.299999,72.909996,58.489998,72,12,5.304,-40.724999,-3.225000999999999,heating,0
2019-10-16 11:30:00,17.805,21.055,18.5,15.28,17.299999,73.150002,57.899998,65.5,14,5.268,-40.094998,-3.25,heating,0
2019-10-16 11:45:00,18.215,21.094999,18.5,15.74,17.299999,72.459999,57.73,59,13,5.268,-39.515,-2.8799990000000015,heating,0
2019-10-16 12:00:00,18.184999,21.1,18.5,15.66,18.299999,72.68,57.709999,59,13,5.232,-39.525000000000006,-2.915001,heating,0
2019-10-16 12:15:00,18.225,21.154999,18.5,15.66,18.299999,72.889999,57.799999,59,13,5.268,-39.574999,-2.9299989999999987,heating,0
2019-10-16 12:30:00,18.184999,21.215,18.5,15.599999,18.299999,72.860001,57.709999,55.5,13,5.244,-39.525000000000006,-3.0300009999999986,heating,0
2019-10-16 12:45:00,18.295,21.334999,18.5,15.7,18.299999,72.589996,57.59,52,14,5.256,-39.295,-3.039998999999998,heating,0
2019-10-16 13:00:00,17.74,21.355,18.5,15.24,20.299999,73.610001,57.419998,54,13,5.22,-39.679998,-3.615000000000002,heating,0
2019-10-16 13:15:00,18.264999,21.355,18.5,15.679999,21.299999,70.139999,57.009998,56,12,5.244,-38.74499900000001,-3.090001000000001,heating,0
2019-10-16 13:30:00,18.295,21.395,18.5,15.74,22.299999,69.879997,56.219997,56,13,5.244,-37.924997,-3.099999999999998,heating,0
2019-10-16 13:45:00,18.295,21.469999,18.5,15.74,22.299999,70.459999,55.73,56,14,5.232,-37.434999999999995,-3.1749989999999997,heating,0
2019-10-16 14:00:00,18.209999,21.52,18.5,15.66,21.299999,71.369995,55.789997,54,12,5.22,-37.579998,-3.3100009999999997,heating,0
2019-10-16 14:15:00,18.004999,21.52,18.5,15.48,23.299999,71.389999,55.699997,52,14,5.244,-37.694998,-3.515000999999998,heating,0
2019-10-16 14:30:00,17.875,21.555,18.5,15.38,23.299999,70.939995,55.529999,54,13,5.244,-37.654999,-3.6799999999999997,heating,0
2019-10-16 14:45:00,18.334999,21.564999,18.5,15.719999,24.299999,71.519997,55.34,56,13,5.256,-37.00500100000001,-3.2300000000000004,heating,0
2019-10-16 15:00:00,17.875,21.545,18.5,15.4,24.299999,72.040001,55.41,54,13,5.244,-37.535,-3.6700000000000017,heating,0
2019-10-16 15:15:00,17.914999,21.52,18.5,15.4,24.299999,70.07,54.77,52,13,5.244,-36.855001,-3.605000999999998,heating,0
2019-10-16 15:30:00,18.184999,21.539999,18.5,15.58,25.299999,70.260002,54.469997,52,14,5.256,-36.284998,-3.3550000000000004,heating,0
2019-10-16 15:45:00,18.539999,21.594999,18.5,15.98,25.299999,68.519997,54.379997,52,13,5.28,-35.839998,-3.0549999999999997,heating,0
2019-10-16 16:00:00,18.34,21.625,18.5,15.719999,25.299999,68.260002,53.860001,50.5,13,5.22,-35.52000099999999,-3.285,heating,0
2019-10-16 16:15:00,18.639999,21.684999,18.5,16.08,25.299999,67.839996,53.949997,49,12,5.232,-35.30999800000001,-3.0450000000000017,heating,0
2019-10-16 16:30:00,18.695,21.734999,18.5,16.219999,25.299999,64.93,53.079998,50.5,14,5.244,-34.384998,-3.039998999999998,heating,0
2019-10-16 16:45:00,19.184999,21.799999,18.5,16.6,25.299999,63,52.02,52,12,5.256,-32.835001000000005,-2.6149999999999984,heating,0
2019-10-16 17:00:00,19.139999,21.975,18.5,16.6,25.299999,62.129997,51.18,53,14,5.28,-32.040001000000004,-2.835001000000002,heating,0
2019-10-16 17:15:00,19.459999,22.01,18.5,16.76,25.299999,60.739998,50.489998,54,13,5.22,-31.029999,-2.5500010000000017,heating,0
2019-10-16 17:30:00,19.969999,22.064999,18.5,17.359999,25.299999,58.449997,49.799999,55,13,5.268,-29.83,-2.094999999999999,heating,0
2019-10-16 17:45:00,19.955,22.08,18.5,17.18,25.299999,57.199997,49.039997,56,13,5.196,-29.084997,-2.125,heating,0
2019-10-16 18:00:00,20.205,22.094999,18.5,17.52,24.299999,57.779999,48.5,57.5,12,5.256,-28.295,-1.889999000000003,idle,0
2019-10-16 18:15:00,20.295,22.105,18.5,17.559999,25.299999,54.610001,47.75,59,15,5.256,-27.455,-1.8099999999999987,idle,1
2019-10-16 18:30:00,20.615,22.094999,18.5,17.82,24.299999,52.25,46.689999,61,12,5.16,-26.074999000000002,-1.479999000000003,idle,0
2019-10-16 18:45:00,21.014999,22.094999,18.5,18.26,24.299999,53.27,45.649998,63,13,5.22,-24.634998999999997,-1.0800000000000018,idle,1
2019-10-16 19:00:00,21.084999,22.084999,18.5,18.34,24.299999,51.869999,45.119999,63,13,5.184,-24.035,-1,idle,1
2019-10-16 19:15:00,21.18,22.055,18.5,18.299999,24.299999,51.079998,44.66,63,13,5.184,-23.479999999999997,-0.875,idle,1
2019-10-16 19:30:00,21.115,22.049999,18.5,18.199999,23.299999,50.799999,44.239998,67.5,13,5.172,-23.124998,-0.9349990000000012,idle,1
2019-10-16 19:45:00,21.074999,22.01,18.5,18.34,23.299999,50.75,43.899998,72,12,5.208,-22.824999,-0.9350010000000033,idle,0
2019-10-16 20:00:00,21.18,21.969999,18.5,18.32,22.299999,51.43,43.809998,72,15,5.22,-22.629998,-0.7899990000000017,idle,1
2019-10-16 20:15:00,21.404999,21.904999,18.5,18.699999,20.299999,51.41,43.879997,72,12,5.208,-22.474998000000003,-0.5,idle,0
2019-10-16 20:30:00,20.834999,21.855,18.5,18.68,19.299999,55.349998,44.239998,74.5,12,2.94,-23.404999,-1.0200010000000006,idle,0
2019-10-16 20:45:00,20.285,21.814999,18.5,18.32,19.299999,57.489998,45.41,77,7,2.952,-25.124999999999996,-1.529999,idle,0
2019-10-16 21:00:00,20.189999,21.744999,18.5,18.34,18.299999,58.549999,46.279999,77,7,2.964,-26.089999999999996,-1.5549999999999997,idle,0
2019-10-16 21:15:00,19.959999,21.279999,18.5,19.18,18.299999,59.109997,47.689999,77,1,0,-27.73,-1.3200000000000003,idle,0
2019-10-16 21:30:00,19.789999,20.85,18.5,19.48,18.299999,59.579998,48.59,82.5,0,0,-28.800001,-1.0600009999999997,idle,0
2019-10-16 21:45:00,19.629999,20.709999,18.5,19.58,18.299999,60.199997,49.07,88,0,0,-29.440001,-1.0799999999999983,idle,0
2019-10-16 22:00:00,19.52,20.525,18.5,19.66,18.299999,60.539997,49.669998,82.5,0,0,-30.149998,-1.004999999999999,idle,0
2019-10-16 22:15:00,19.42,20.404999,18.5,19.559999,17.299999,62.219997,50.200001,77,0,0,-30.780001,-0.9849989999999984,idle,0
2019-10-16 22:30:00,19.309999,20.299999,18.5,19.559999,17.299999,63.369999,50.649998,77,0,0,-31.339998999999995,-0.9899999999999984,idle,0
2019-10-16 22:45:00,19.219999,20.18,18.5,19.559999,17.299999,65.019997,51.27,77,0,0,-32.050001,-0.9600009999999983,idle,0
2019-10-16 23:00:00,19.109999,20.074999,18.5,19.539999,17.299999,66.080002,51.849998,77,0,0,-32.739999,-0.9649999999999999,idle,0
2019-10-16 23:15:00,19.045,19.984999,18.5,19.379999,16.299999,65.869995,52.379997,77,0,0,-33.334997,-0.9399989999999967,idle,0
2019-10-16 23:30:00,19.004999,19.93,18.5,19.32,16.299999,66.379997,52.68,82.5,0,0,-33.675000999999995,-0.9250009999999982,idle,0
2019-10-16 23:45:00,18.984999,19.875,18.5,19.279999,16.299999,66.909996,53.139999,88,0,0,-34.155,-0.8900010000000016,idle,0
2019-10-17 00:00:00,18.945,19.814999,18.5,19.24,16.299999,67.369995,53.539997,85,0,0,-34.594997,-0.869999,idle,0
2019-10-17 00:15:00,18.92,19.754999,18.5,19.199999,16.299999,67.589996,53.829998,82,0,0,-34.909998,-0.8349989999999998,idle,0
2019-10-17 00:30:00,18.895,19.705,18.5,19.18,16.299999,67.830002,54.110001,82,0,0,-35.215001,-0.8099999999999987,idle,0
2019-10-17 00:45:00,18.859999,19.674999,18.5,19.139999,16.299999,68.169998,54.449997,82,0,0,-35.58999800000001,-0.8150000000000013,idle,0
2019-10-17 01:00:00,18.824999,19.625,18.5,19.119999,16.299999,68.209999,54.699997,82,0,0,-35.874998000000005,-0.8000010000000017,idle,0
2019-10-17 01:15:00,18.764999,19.574999,18.5,19.1,16.299999,68.099998,54.91,82,0,0,-36.14500099999999,-0.8099999999999987,idle,0
2019-10-17 01:30:00,18.705,19.525,18.5,19.08,16.299999,68.019997,55.09,82,0,0,-36.385000000000005,-0.8200000000000003,idle,0
2019-10-17 01:45:00,18.645,19.465,18.5,19.08,15.3,68.040001,55.259998,82,0,0,-36.614998,-0.8200000000000003,idle,0
2019-10-17 02:00:00,18.594999,19.414999,18.5,19.02,15.3,67.919998,55.379997,82,0,0,-36.784998,-0.8200000000000003,idle,0
2019-10-17 02:15:00,18.545,19.365,18.5,19.02,15.3,67.919998,55.469997,82,0,0,-36.924997,-0.8199999999999967,idle,0
2019-10-17 02:30:00,18.504999,19.305,18.5,19,15.3,67.75,55.619999,88,0,0,-37.114999999999995,-0.8000009999999982,idle,0
2019-10-17 02:45:00,18.440001,19.244999,18.5,18.98,15.3,67.720001,55.689999,94,0,0,-37.249998000000005,-0.8049980000000012,idle,0
2019-10-17 03:00:00,18.344999,19.23,18.5,18.959999,15.3,67.709999,55.860001,94,0,0,-37.515001999999996,-0.885000999999999,idle,0
2019-10-17 03:15:00,18.275,19.234999,18.5,18.92,15.3,67.93,56,94,0,0,-37.725,-0.9599989999999998,idle,0
2019-10-17 03:30:00,18.215,19.145,18.5,18.92,15.3,68.049995,56.27,91,0,0,-38.05500000000001,-0.9299999999999997,idle,0
2019-10-17 03:45:00,18.164999,19.1,18.5,18.879999,15.3,68.260002,56.48,88,0,0,-38.315000999999995,-0.9350009999999997,idle,0
2019-10-17 04:00:00,18.164999,19.07,18.5,18.859999,15.3,68.510002,56.669998,88,0,0,-38.504999,-0.9050009999999986,idle,0
2019-10-17 04:15:00,18.105,19.029999,18.5,18.859999,14.3,68.559998,56.889999,88,0,0,-38.784999,-0.9249989999999997,idle,0
2019-10-17 04:30:00,18.094999,18.99,18.5,18.82,14.3,68.639999,57.110001,85,0,0,-39.015001999999996,-0.895000999999997,idle,0
2019-10-17 04:45:00,18.065001,18.969999,18.5,18.82,14.3,68.790001,57.25,82,0,0,-39.184999000000005,-0.9049980000000026,idle,0
2019-10-17 05:00:00,18.014999,18.92,18.5,18.799999,14.3,68.989998,57.419998,84.5,0,0,-39.404999000000004,-0.9050010000000022,idle,0
2019-10-17 05:15:00,17.955,18.865,18.5,18.76,14.3,69.199997,57.579998,87,0,0,-39.624998000000005,-0.9100000000000001,idle,0
2019-10-17 05:30:00,17.904999,18.834999,18.5,18.74,14.3,69.419998,57.719997,87.5,0,0,-39.814998,-0.9299999999999997,idle,0
2019-10-17 05:45:00,17.875,18.799999,18.5,18.719999,14.3,69.659996,57.889999,88,0,0,-40.014999,-0.9249989999999997,idle,0
2019-10-17 06:00:00,17.824999,18.744999,18.5,18.699999,14.3,69.879997,58.16,91,0,0,-40.335001,-0.9200000000000017,idle,0
2019-10-17 06:15:00,17.805,18.705,18.5,18.68,14.3,70.099998,58.289997,94,0,0,-40.484997,-0.8999999999999986,idle,0
2019-10-17 06:30:00,17.77,18.68,18.5,18.639999,14.3,70.199997,58.419998,91,0,0,-40.649998,-0.9100000000000001,idle,0
2019-10-17 06:45:00,17.734999,18.639999,18.5,18.639999,14.3,70.029999,58.509998,88,0,0,-40.77499900000001,-0.9050000000000011,idle,0
2019-10-17 07:00:00,17.66,18.59,18.5,18.6,14.3,69.900002,58.579998,88,0,0,-40.91999800000001,-0.9299999999999997,idle,0
2019-10-17 07:15:00,21.605,21.324999,18.5,20.42,14.3,59.48,52.259998,88,5,3,-30.654998000000003,0.28000100000000216,idle,0
2019-10-17 07:30:00,21.689999,21.344999,18.5,20.34,14.3,59.139999,52.049999,88,9,2.976,-30.36,0.34499999999999886,idle,0
2019-10-17 07:45:00,21.65,21.344999,18.5,20.26,14.3,59.109997,51.98,88,7,3,-30.33,0.3050009999999972,idle,0
2019-10-17 08:00:00,21.67,21.334999,18.5,20.26,14.3,59,51.93,85,7,2.94,-30.259999999999998,0.3350010000000019,idle,0
2019-10-17 08:15:00,19.529999,21.299999,18.5,18.039999,15.3,63.73,51.93,82,7,2.928,-32.400001,-1.7699999999999996,idle,0
2019-10-17 08:30:00,18.949999,21.205,18.5,17.16,15.3,65,52.029999,85,7,2.94,-33.08,-2.255001,heating,0
2019-10-17 08:45:00,16.889999,21.105,18.5,14.98,15.3,70.369995,52.09,88,8,2.928,-35.200001,-4.215001000000001,heating,0
2019-10-17 09:00:00,16.625,20.99,18.5,15.04,15.3,71.040001,52.279999,88,8,2.94,-35.654999,-4.364999999999998,heating,0
2019-10-17 09:15:00,15.04,20.885,18.5,13.799999,15.3,75.659996,52.360001,88,7,2.94,-37.320001,-5.845000000000002,heating,0
2019-10-17 09:30:00,17.190001,20.795,18.5,15.799999,15.3,69.360001,52.449997,88,7,2.892,-35.259996,-3.604999000000003,heating,0
2019-10-17 09:45:00,17.855,20.824999,18.5,16.359999,15.3,67.389999,52.27,88,8,2.952,-34.415000000000006,-2.969998999999998,heating,0
2019-10-17 10:00:00,17.904999,20.859999,18.5,16.18,15.3,67.07,52.09,82.5,7,2.904,-34.185001,-2.9549999999999983,heating,0
2019-10-17 10:15:00,17.994999,20.859999,18.5,16.299999,15.3,66.82,51.98,77,7,2.916,-33.985001,-2.8649999999999984,heating,0
2019-10-17 10:30:00,18.094999,20.859999,18.5,16.4,15.3,66.389999,51.959999,79.5,7,2.94,-33.865,-2.764999999999997,heating,0
2019-10-17 10:45:00,17.965,20.885,18.5,16.219999,16.299999,66.849998,51.889999,82,9,2.916,-33.924999,-2.9200000000000017,heating,0
2019-10-17 11:00:00,18.195,20.914999,18.5,16.5,16.299999,66.419998,51.799999,77,7,2.916,-33.604999,-2.7199990000000014,heating,0
2019-10-17 11:15:00,18.174999,20.934999,18.5,16.4,17.299999,66.479996,51.77,72,7,2.964,-33.595001,-2.7600000000000016,heating,0
2019-10-17 11:30:00,18.315001,21.025,18.5,16.619999,17.299999,66.18,51.860001,70,7,2.916,-33.545,-2.709999,heating,0
2019-10-17 11:45:00,18.9,21.094999,18.5,16.5,18.299999,62.52,51.369999,68,10,5.232,-32.469999,-2.194999000000003,heating,0
